month,merchant_id,total_sales,order_count,merchant_name,city_id,rank
July 2023,0e1f9,26200.79,230,Dim Sum Delight,2,85
July 2023,6f1c4,26073.31,214,French Toast Cafe,2,86
July 2023,9b5a0,26028.12,229,Noodle Nest,5,87
July 2023,2a9c5,24870.88,168,Curry Spot,5,88
July 2023,5e7b2,22865.15,228,Smoothie Bar,2,89
July 2023,e7a2f,22185.55,212,Crepe Delight,4,90
July 2023,d1e9b,22169.4,159,Falafel Express,2,91
July 2023,5f1d3,21936.4,170,Seafood Express,5,92
July 2023,f8a3d,20918.68,200,BBQ Spot,2,93
July 2023,b9e5f,19640.94,185,Fish Shack,8,94
July 2023,2e8a5,19318.12,214,Burger Barn,8,95
July 2023,0c5d8,18029.68,194,Burger Joint,8,96
July 2023,8e9a0,15681.36,139,Mediterranean Delight,8,97
July 2023,2d7a9,15345.76,168,Korean Kitchen,1,98
July 2023,b9e8c,13905.64,130,Curry Delight,8,99
July 2023,d6e4a,12811.55,177,Rice Express,1,100
